  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T24                
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      5.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.23900000E+02    -0.10549481E+01     0.15371339E+00     0.50000000E+01     0.30476127E-02     0.99840790E+00     0.31713299E-01     0.15150914E+00      87     0.70922226E-01
-0.23600000E+02    -0.10505553E+01     0.14969027E+00     0.50000000E+01    -0.67578838E-03     0.99832559E+00     0.31971518E-01     0.14744307E+00      87     0.70922226E-01
-0.23500000E+02    -0.10483296E+01     0.14857216E+00     0.50000000E+01    -0.17001254E-02     0.99830019E+00     0.32311548E-01     0.14631924E+00      88     0.64354502E-01
-0.23400002E+02    -0.10461425E+01     0.14736563E+00     0.50000000E+01    -0.27671955E-02     0.99827218E+00     0.32548834E-01     0.14510354E+00      88     0.64354502E-01
-0.23300001E+02    -0.10460404E+01     0.14572029E+00     0.50000000E+01    -0.42739902E-02     0.99823439E+00     0.32664496E-01     0.14343762E+00      88     0.64354502E-01
-0.23200001E+02    -0.10433525E+01     0.14464745E+00     0.50000000E+01    -0.52470565E-02     0.99820513E+00     0.32902800E-01     0.14235710E+00      88     0.64354502E-01
-0.23100000E+02    -0.10397401E+01     0.14380191E+00     0.50000000E+01    -0.60788631E-02     0.99818170E+00     0.32762505E-01     0.14150050E+00      88     0.64354502E-01
-0.23000002E+02    -0.10352945E+01     0.14271522E+00     0.50000000E+01    -0.73504630E-02     0.99809510E+00     0.32972645E-01     0.14040580E+00      88     0.64354502E-01
-0.22900002E+02    -0.10332341E+01     0.14188395E+00     0.50000000E+01    -0.78281686E-02     0.99812400E+00     0.32974638E-01     0.13956623E+00      88     0.64354502E-01
-0.22800001E+02    -0.10316576E+01     0.14061140E+00     0.50000000E+01    -0.89715067E-02     0.99809361E+00     0.33242252E-01     0.13828149E+00      88     0.64354502E-01
-0.22700001E+02    -0.10291163E+01     0.13908279E+00     0.50000000E+01    -0.10558388E-01     0.99800634E+00     0.33442944E-01     0.13673645E+00      88     0.64354502E-01
-0.22600002E+02    -0.10250187E+01     0.13831533E+00     0.50000000E+01    -0.11301909E-01     0.99797851E+00     0.33210382E-01     0.13595895E+00      88     0.64354502E-01
-0.22500000E+02    -0.10218663E+01     0.13738768E+00     0.50000000E+01    -0.12163283E-01     0.99794739E+00     0.33549801E-01     0.13502546E+00      88     0.64354502E-01
-0.22400002E+02    -0.10156302E+01     0.13625705E+00     0.50000000E+01    -0.13710975E-01     0.99779308E+00     0.33738196E-01     0.13388608E+00      88     0.64354502E-01
-0.22300001E+02    -0.10139264E+01     0.13546808E+00     0.50000000E+01    -0.14073128E-01     0.99784666E+00     0.33902835E-01     0.13308954E+00      88     0.64354502E-01
-0.22200001E+02    -0.10116420E+01     0.13421562E+00     0.50000000E+01    -0.15190179E-01     0.99780720E+00     0.33830285E-01     0.13182260E+00      88     0.64354502E-01
-0.22100000E+02    -0.10081394E+01     0.13290690E+00     0.50000000E+01    -0.16608547E-01     0.99770749E+00     0.33947404E-01     0.13049868E+00      89     0.58118239E-01
-0.22000000E+02    -0.10055354E+01     0.13224542E+00     0.50000000E+01    -0.16923193E-01     0.99774903E+00     0.34182556E-01     0.12982877E+00      89     0.58118239E-01
-0.21900002E+02    -0.10003734E+01     0.13131729E+00     0.50000000E+01    -0.18022519E-01     0.99765843E+00     0.34189977E-01     0.12889364E+00      89     0.58118239E-01
-0.21800001E+02    -0.99595863E+00     0.13029616E+00     0.50000000E+01    -0.19169150E-01     0.99755871E+00     0.34405507E-01     0.12786627E+00      89     0.58118239E-01
-0.21700001E+02    -0.99235988E+00     0.12939766E+00     0.50000000E+01    -0.19978203E-01     0.99752402E+00     0.34670405E-01     0.12696180E+00      89     0.58118239E-01
-0.21600000E+02    -0.98682731E+00     0.12843516E+00     0.50000000E+01    -0.21087490E-01     0.99742430E+00     0.34226600E-01     0.12598407E+00      89     0.58118239E-01
-0.21500002E+02    -0.98648125E+00     0.12690036E+00     0.50000000E+01    -0.22413407E-01     0.99736780E+00     0.34768205E-01     0.12443952E+00      89     0.58118239E-01
-0.21400000E+02    -0.98077196E+00     0.12600812E+00     0.50000000E+01    -0.23513496E-01     0.99724901E+00     0.34578860E-01     0.12353619E+00      89     0.58118239E-01
-0.21200001E+02    -0.97190660E+00     0.12419358E+00     0.50000000E+01    -0.25395526E-01     0.99708891E+00     0.35027593E-01     0.12171485E+00      89     0.58118239E-01
-0.21100002E+02    -0.96678388E+00     0.12323721E+00     0.50000000E+01    -0.26526552E-01     0.99695653E+00     0.35194919E-01     0.12075295E+00      89     0.58118239E-01
-0.21000000E+02    -0.96026027E+00     0.12207192E+00     0.50000000E+01    -0.28208146E-01     0.99668419E+00     0.35414107E-01     0.11958013E+00      89     0.58118239E-01
-0.20900000E+02    -0.95792866E+00     0.12087151E+00     0.50000000E+01    -0.29204510E-01     0.99664313E+00     0.35589013E-01     0.11836896E+00      90     0.52246086E-01
-0.20700003E+02    -0.95074260E+00     0.11901494E+00     0.50000000E+01    -0.30710453E-01     0.99656934E+00     0.35849903E-01     0.11649814E+00      90     0.52246086E-01
-0.20600000E+02    -0.94269580E+00     0.11800469E+00     0.50000000E+01    -0.32373473E-01     0.99623626E+00     0.35858903E-01     0.11547942E+00      90     0.52246086E-01
-0.20500000E+02    -0.93826020E+00     0.11722805E+00     0.50000000E+01    -0.33068705E-01     0.99617851E+00     0.35928477E-01     0.11469711E+00      90     0.52246086E-01
-0.20400002E+02    -0.93506789E+00     0.11644025E+00     0.50000000E+01    -0.33598449E-01     0.99620092E+00     0.36338784E-01     0.11390759E+00      90     0.52246086E-01
-0.20300001E+02    -0.92971951E+00     0.11557984E+00     0.50000000E+01    -0.34492448E-01     0.99608755E+00     0.36117550E-01     0.11303664E+00      90     0.52246086E-01
