  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T30                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     15.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.23500000E+02    -0.97395396E+00     0.15672079E+00     0.15000000E+02     0.30813776E-02     0.99808836E+00     0.52377574E-01     0.15488103E+00      87     0.64913616E-01
-0.23400002E+02    -0.96750623E+00     0.15602157E+00     0.15000000E+02     0.18440973E-02     0.99794275E+00     0.52565038E-01     0.15417932E+00      87     0.64913616E-01
-0.23300001E+02    -0.96218860E+00     0.15543717E+00     0.15000000E+02     0.12254629E-02     0.99793470E+00     0.52031096E-01     0.15359102E+00      87     0.64913616E-01
-0.23200001E+02    -0.95922971E+00     0.15460300E+00     0.15000000E+02     0.17176650E-03     0.99786067E+00     0.53876333E-01     0.15277016E+00      87     0.64913616E-01
-0.23100000E+02    -0.95319319E+00     0.15404341E+00     0.15000000E+02    -0.66275336E-03     0.99779624E+00     0.53886257E-01     0.15220487E+00      88     0.58372140E-01
-0.23000002E+02    -0.95040464E+00     0.15329929E+00     0.15000000E+02    -0.14133219E-02     0.99778384E+00     0.54652713E-01     0.15146862E+00      88     0.58372140E-01
-0.22900002E+02    -0.94471121E+00     0.15259379E+00     0.15000000E+02    -0.22836067E-02     0.99770963E+00     0.54596338E-01     0.15075809E+00      88     0.58372140E-01
-0.22400002E+02    -0.92448342E+00     0.14803162E+00     0.15000000E+02    -0.72206790E-02     0.99735647E+00     0.55748824E-01     0.14617373E+00      88     0.58372140E-01
-0.22300001E+02    -0.91767526E+00     0.14718834E+00     0.15000000E+02    -0.86079380E-02     0.99705356E+00     0.56274839E-01     0.14533092E+00      88     0.58372140E-01
-0.22200001E+02    -0.91263384E+00     0.14648873E+00     0.15000000E+02    -0.95435856E-02     0.99693131E+00     0.57382986E-01     0.14463441E+00      88     0.58372140E-01
-0.22100000E+02    -0.90587199E+00     0.14558956E+00     0.15000000E+02    -0.10986217E-01     0.99634659E+00     0.58041506E-01     0.14373650E+00      88     0.58372140E-01
-0.22000000E+02    -0.90258670E+00     0.14507727E+00     0.15000000E+02    -0.11300051E-01     0.99665022E+00     0.58604166E-01     0.14322516E+00      89     0.52287284E-01
-0.21900002E+02    -0.89542121E+00     0.14429453E+00     0.15000000E+02    -0.12616910E-01     0.99611646E+00     0.58339458E-01     0.14243390E+00      89     0.52287284E-01
-0.21700001E+02    -0.89266747E+00     0.14152889E+00     0.15000000E+02    -0.14910826E-01     0.99577695E+00     0.59885971E-01     0.13966204E+00      89     0.52287284E-01
-0.21600000E+02    -0.88866794E+00     0.14096037E+00     0.15000000E+02    -0.15437254E-01     0.99592865E+00     0.60345117E-01     0.13909590E+00      89     0.52287284E-01
-0.21500002E+02    -0.88166499E+00     0.14015672E+00     0.15000000E+02    -0.16820949E-01     0.99480170E+00     0.60864024E-01     0.13829188E+00      89     0.52287284E-01
-0.21400000E+02    -0.87717730E+00     0.13960822E+00     0.15000000E+02    -0.17326631E-01     0.99509138E+00     0.61260235E-01     0.13774446E+00      89     0.52287284E-01
-0.21300001E+02    -0.87184775E+00     0.13899082E+00     0.15000000E+02    -0.18016497E-01     0.99497920E+00     0.61432078E-01     0.13712563E+00      89     0.52287284E-01
-0.21200001E+02    -0.86824375E+00     0.13842250E+00     0.15000000E+02    -0.18116390E-01     0.99026531E+00     0.61525438E-01     0.13655187E+00      89     0.52287284E-01
-0.21100002E+02    -0.86403042E+00     0.13774732E+00     0.15000000E+02    -0.18747024E-01     0.98999894E+00     0.62288210E-01     0.13587788E+00      89     0.52287284E-01
-0.20800001E+02    -0.86085129E+00     0.13484201E+00     0.15000000E+02    -0.18921934E-01     0.65384388E+00     0.63465647E-01     0.13183008E+00      89     0.52287284E-01
-0.20700003E+02    -0.85563225E+00     0.13421141E+00     0.15000000E+02    -0.19548133E-01     0.62382400E+00     0.63652456E-01     0.13111115E+00      90     0.46679072E-01
-0.20600000E+02    -0.85304463E+00     0.13341795E+00     0.15000000E+02    -0.20213291E-01     0.63017386E+00     0.65182872E-01     0.13035105E+00      90     0.46679072E-01
-0.20500000E+02    -0.84792429E+00     0.13285686E+00     0.15000000E+02    -0.20814495E-01     0.60762942E+00     0.65401964E-01     0.12972632E+00      90     0.46679072E-01
-0.20400002E+02    -0.84397513E+00     0.13222522E+00     0.15000000E+02    -0.21377271E-01     0.61124730E+00     0.66229694E-01     0.12911206E+00      90     0.46679072E-01
-0.20300001E+02    -0.83898920E+00     0.13158734E+00     0.15000000E+02    -0.21968024E-01     0.59360683E+00     0.66508591E-01     0.12842257E+00      90     0.46679072E-01
-0.20200001E+02    -0.83472377E+00     0.13085563E+00     0.15000000E+02    -0.22577524E-01     0.59709662E+00     0.67365028E-01     0.12770486E+00      90     0.46679072E-01
-0.20100000E+02    -0.83027697E+00     0.13016702E+00     0.15000000E+02    -0.23176324E-01     0.58222938E+00     0.67855969E-01     0.12697518E+00      90     0.46679072E-01
-0.19900000E+02    -0.82567775E+00     0.12787610E+00     0.15000000E+02    -0.24838038E-01     0.58023518E+00     0.68647712E-01     0.12466234E+00      90     0.46679072E-01
-0.19800001E+02    -0.82093728E+00     0.12725505E+00     0.15000000E+02    -0.25397671E-01     0.56748378E+00     0.69331549E-01     0.12400737E+00      90     0.46679072E-01
-0.19700001E+02    -0.81616366E+00     0.12660229E+00     0.15000000E+02    -0.25971681E-01     0.56424701E+00     0.69900937E-01     0.12334446E+00      90     0.46679072E-01
-0.19600000E+02    -0.81129241E+00     0.12598592E+00     0.15000000E+02    -0.26545366E-01     0.56073725E+00     0.70516601E-01     0.12272211E+00      91     0.41550286E-01
-0.19500000E+02    -0.80805552E+00     0.12526511E+00     0.15000000E+02    -0.27093794E-01     0.55648339E+00     0.71647219E-01     0.12199852E+00      91     0.41550286E-01
-0.19400002E+02    -0.80289704E+00     0.12467088E+00     0.15000000E+02    -0.27611442E-01     0.55307990E+00     0.71799092E-01     0.12139255E+00      91     0.41550286E-01
