  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T24                
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     20.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.23900000E+02    -0.11211631E+01     0.13379690E+00     0.20000000E+02    -0.21571681E-01     0.99640810E+00     0.27070628E-01     0.13191825E+00      87     0.70922226E-01
-0.23800001E+02    -0.11126177E+01     0.13327946E+00     0.20000000E+02    -0.22524951E-01     0.99572384E+00     0.26403692E-01     0.13138759E+00      87     0.70922226E-01
-0.23500000E+02    -0.11094359E+01     0.12933236E+00     0.20000000E+02    -0.26098007E-01     0.99520934E+00     0.27469331E-01     0.12741745E+00      87     0.70922226E-01
-0.23400002E+02    -0.11046908E+01     0.12866971E+00     0.20000000E+02    -0.26738524E-01     0.99528754E+00     0.27361419E-01     0.12675014E+00      87     0.70922226E-01
-0.23300001E+02    -0.11010647E+01     0.12803130E+00     0.20000000E+02    -0.27104046E-01     0.99288613E+00     0.27292278E-01     0.12610538E+00      87     0.70922226E-01
-0.23200001E+02    -0.10975822E+01     0.12723698E+00     0.20000000E+02    -0.27840348E-01     0.99336058E+00     0.27587010E-01     0.12530966E+00      87     0.70922226E-01
-0.23100000E+02    -0.10926937E+01     0.12655196E+00     0.20000000E+02    -0.28532617E-01     0.99358618E+00     0.27354104E-01     0.12461795E+00      87     0.70922226E-01
-0.22900002E+02    -0.10919518E+01     0.12382392E+00     0.20000000E+02    -0.30626912E-01     0.99214774E+00     0.28099284E-01     0.12186858E+00      87     0.70922226E-01
-0.22800001E+02    -0.10876251E+01     0.12313066E+00     0.20000000E+02    -0.31219402E-01     0.98988616E+00     0.28133819E-01     0.12116553E+00      88     0.64354502E-01
-0.22700001E+02    -0.10831869E+01     0.12248565E+00     0.20000000E+02    -0.31722717E-01     0.98527831E+00     0.28085077E-01     0.12050560E+00      88     0.64354502E-01
-0.22400002E+02    -0.10740837E+01     0.12079444E+00     0.20000000E+02    -0.31621195E-01     0.55945760E+00     0.28083565E-01     0.11756353E+00      88     0.64354502E-01
-0.22300001E+02    -0.10705813E+01     0.11997318E+00     0.20000000E+02    -0.32303613E-01     0.55565888E+00     0.28351258E-01     0.11673118E+00      88     0.64354502E-01
