  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T36                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      6.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.22100000E+02    -0.88130033E+00     0.15803681E+00     0.60000000E+01     0.19306650E-01     0.56751430E+00     0.12132084E+00     0.15482961E+00      80     0.45039348E-01
-0.21600000E+02    -0.86764246E+00     0.15312177E+00     0.60000000E+01     0.14813446E-01     0.55370295E+00     0.12629987E+00     0.14986831E+00      80     0.45039348E-01
-0.21500002E+02    -0.86162329E+00     0.15265305E+00     0.60000000E+01     0.14176773E-01     0.55073947E+00     0.12651917E+00     0.14938797E+00      80     0.45039348E-01
-0.21000000E+02    -0.84992069E+00     0.14757106E+00     0.60000000E+01     0.98055899E-02     0.53543746E+00     0.13229430E+00     0.14425874E+00      81     0.41551385E-01
-0.20900000E+02    -0.84446871E+00     0.14690827E+00     0.60000000E+01     0.90148542E-02     0.53387535E+00     0.13356842E+00     0.14359020E+00      81     0.41551385E-01
-0.20800001E+02    -0.84234524E+00     0.14600526E+00     0.60000000E+01     0.82665309E-02     0.53310215E+00     0.13501512E+00     0.14269200E+00      81     0.41551385E-01
-0.20700003E+02    -0.83868289E+00     0.14527982E+00     0.60000000E+01     0.75683314E-02     0.53051364E+00     0.13600861E+00     0.14196251E+00      82     0.38310602E-01
-0.20200001E+02    -0.82561362E+00     0.14031142E+00     0.60000000E+01     0.35053496E-02     0.52063453E+00     0.14221737E+00     0.13695745E+00      82     0.38310602E-01
-0.19900000E+02    -0.82132363E+00     0.13675879E+00     0.60000000E+01     0.79792511E-03     0.51540297E+00     0.14629216E+00     0.13339236E+00      82     0.38310602E-01
