  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO-2026-HT1-T24                
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      1.50000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.22900002E+02    -0.10455370E+01     0.17230143E+00     0.15000000E+01     0.42901099E-01     0.10000000E+01     0.15043650E-01     0.16923630E+00      93     0.69425754E-01
-0.22500000E+02    -0.10410362E+01     0.16909596E+00     0.15000000E+01     0.39197136E-01     0.10000000E+01     0.15323758E-01     0.16596921E+00      93     0.69425754E-01
-0.22000000E+02    -0.10365642E+01     0.16586687E+00     0.15000000E+01     0.35481282E-01     0.10000000E+01     0.16000645E-01     0.16267997E+00      93     0.69425754E-01
-0.21500002E+02    -0.10281482E+01     0.16192424E+00     0.15000000E+01     0.31782992E-01     0.10000000E+01     0.16177287E-01     0.15866122E+00      94     0.62477306E-01
-0.21400000E+02    -0.10255594E+01     0.16120771E+00     0.15000000E+01     0.31102363E-01     0.10000000E+01     0.16580943E-01     0.15793990E+00      94     0.62477306E-01
-0.20900000E+02    -0.10200427E+01     0.15827055E+00     0.15000000E+01     0.28544707E-01     0.10000000E+01     0.16799245E-01     0.15493052E+00      94     0.62477306E-01
-0.20800001E+02    -0.10175512E+01     0.15752017E+00     0.15000000E+01     0.27980432E-01     0.10000000E+01     0.17179837E-01     0.15417181E+00      94     0.62477306E-01
-0.20700003E+02    -0.10149364E+01     0.15674487E+00     0.15000000E+01     0.27375095E-01     0.10000000E+01     0.17199889E-01     0.15338555E+00      94     0.62477306E-01
-0.20600000E+02    -0.10126350E+01     0.15591702E+00     0.15000000E+01     0.26780521E-01     0.10000000E+01     0.17261863E-01     0.15254642E+00      94     0.62477306E-01
