  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO-2026-HT1-T33                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      1.50000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.23700001E+02    -0.97619510E+00     0.18102346E+00     0.15000000E+01     0.60327061E-01     0.10000000E+01     0.69226332E-01     0.17780510E+00      82     0.54808106E-01
-0.23600000E+02    -0.97146577E+00     0.18051957E+00     0.15000000E+01     0.59397783E-01     0.10000000E+01     0.69496997E-01     0.17729747E+00      82     0.54808106E-01
-0.23500000E+02    -0.96703196E+00     0.18009120E+00     0.15000000E+01     0.58670398E-01     0.10000000E+01     0.69791310E-01     0.17686899E+00      82     0.54808106E-01
-0.23400002E+02    -0.96244711E+00     0.17950030E+00     0.15000000E+01     0.57658333E-01     0.10000000E+01     0.70582390E-01     0.17628166E+00      82     0.54808106E-01
-0.23300001E+02    -0.95754045E+00     0.17899513E+00     0.15000000E+01     0.56890227E-01     0.10000000E+01     0.70844449E-01     0.17577374E+00      82     0.54808106E-01
-0.23200001E+02    -0.95232791E+00     0.17844298E+00     0.15000000E+01     0.55985827E-01     0.10000000E+01     0.71122438E-01     0.17521483E+00      82     0.54808106E-01
-0.23100000E+02    -0.94777739E+00     0.17800464E+00     0.15000000E+01     0.55176567E-01     0.10000000E+01     0.71360879E-01     0.17477302E+00      82     0.54808106E-01
-0.23000002E+02    -0.94226342E+00     0.17732716E+00     0.15000000E+01     0.54293275E-01     0.10000000E+01     0.72508067E-01     0.17408401E+00      82     0.54808106E-01
-0.22900002E+02    -0.93758875E+00     0.17685539E+00     0.15000000E+01     0.53462330E-01     0.10000000E+01     0.72278231E-01     0.17360751E+00      82     0.54808106E-01
-0.22800001E+02    -0.93273610E+00     0.17617761E+00     0.15000000E+01     0.52530497E-01     0.10000000E+01     0.73233843E-01     0.17291765E+00      83     0.49762651E-01
-0.22700001E+02    -0.92766720E+00     0.17564994E+00     0.15000000E+01     0.51661309E-01     0.10000000E+01     0.73273510E-01     0.17238510E+00      83     0.49762651E-01
-0.22600002E+02    -0.92558271E+00     0.17506221E+00     0.15000000E+01     0.50775517E-01     0.10000000E+01     0.74314848E-01     0.17181705E+00      83     0.49762651E-01
-0.22500000E+02    -0.92041582E+00     0.17460024E+00     0.15000000E+01     0.49985494E-01     0.10000000E+01     0.74337780E-01     0.17134880E+00      83     0.49762651E-01
-0.22400002E+02    -0.91660088E+00     0.17398387E+00     0.15000000E+01     0.49029265E-01     0.10000000E+01     0.75235210E-01     0.17074737E+00      83     0.49762651E-01
-0.22300001E+02    -0.91228390E+00     0.17341202E+00     0.15000000E+01     0.48188694E-01     0.10000000E+01     0.75864308E-01     0.17017882E+00      83     0.49762651E-01
-0.22200001E+02    -0.90773362E+00     0.17286903E+00     0.15000000E+01     0.47378216E-01     0.10000000E+01     0.76157257E-01     0.16963971E+00      83     0.49762651E-01
-0.22100000E+02    -0.90309656E+00     0.17231987E+00     0.15000000E+01     0.46472847E-01     0.10000000E+01     0.76850042E-01     0.16909309E+00      83     0.49762651E-01
-0.22000000E+02    -0.89864790E+00     0.17179766E+00     0.15000000E+01     0.45747012E-01     0.10000000E+01     0.77182330E-01     0.16856989E+00      83     0.49762651E-01
-0.21900002E+02    -0.89387453E+00     0.17118552E+00     0.15000000E+01     0.44877797E-01     0.10000000E+01     0.77723719E-01     0.16795553E+00      83     0.49762651E-01
-0.21800001E+02    -0.88863975E+00     0.17059420E+00     0.15000000E+01     0.44041775E-01     0.10000000E+01     0.78173935E-01     0.16735789E+00      84     0.45178488E-01
-0.21700001E+02    -0.88457531E+00     0.17000768E+00     0.15000000E+01     0.43271072E-01     0.10000000E+01     0.78655042E-01     0.16676830E+00      84     0.45178488E-01
-0.21600000E+02    -0.87922996E+00     0.16939616E+00     0.15000000E+01     0.42428147E-01     0.10000000E+01     0.79279974E-01     0.16614957E+00      84     0.45178488E-01
-0.21500002E+02    -0.87356609E+00     0.16888539E+00     0.15000000E+01     0.41593090E-01     0.10000000E+01     0.79632759E-01     0.16563262E+00      84     0.45178488E-01
-0.21400000E+02    -0.86967194E+00     0.16829884E+00     0.15000000E+01     0.40787965E-01     0.10000000E+01     0.80797181E-01     0.16505048E+00      84     0.45178488E-01
-0.21300001E+02    -0.86492026E+00     0.16780044E+00     0.15000000E+01     0.40036727E-01     0.10000000E+01     0.81267580E-01     0.16455403E+00      84     0.45178488E-01
-0.21200001E+02    -0.86152416E+00     0.16713050E+00     0.15000000E+01     0.39177321E-01     0.10000000E+01     0.82089491E-01     0.16389605E+00      84     0.45178488E-01
-0.21100002E+02    -0.85728532E+00     0.16660985E+00     0.15000000E+01     0.38444437E-01     0.10000000E+01     0.82561545E-01     0.16338043E+00      84     0.45178488E-01
-0.21000000E+02    -0.85327601E+00     0.16596368E+00     0.15000000E+01     0.37628345E-01     0.10000000E+01     0.83714068E-01     0.16274285E+00      85     0.41006226E-01
-0.20900000E+02    -0.84832084E+00     0.16539688E+00     0.15000000E+01     0.36815070E-01     0.10000000E+01     0.84261663E-01     0.16217917E+00      85     0.41006226E-01
-0.20800001E+02    -0.84352630E+00     0.16477376E+00     0.15000000E+01     0.35989597E-01     0.10000000E+01     0.84893167E-01     0.16155392E+00      85     0.41006226E-01
-0.20700003E+02    -0.83929580E+00     0.16412650E+00     0.15000000E+01     0.35238907E-01     0.10000000E+01     0.85738569E-01     0.16090620E+00      85     0.41006226E-01
-0.20600000E+02    -0.83459955E+00     0.16349544E+00     0.15000000E+01     0.34441300E-01     0.10000000E+01     0.85958302E-01     0.16027069E+00      85     0.41006226E-01
-0.20500000E+02    -0.82920647E+00     0.16288477E+00     0.15000000E+01     0.33581153E-01     0.10000000E+01     0.86846799E-01     0.15965670E+00      85     0.41006226E-01
-0.20400002E+02    -0.82427949E+00     0.16239868E+00     0.15000000E+01     0.32959577E-01     0.10000000E+01     0.87600231E-01     0.15916274E+00      85     0.41006226E-01
-0.20300001E+02    -0.82033634E+00     0.16176376E+00     0.15000000E+01     0.32170609E-01     0.10000000E+01     0.88353708E-01     0.15853630E+00      85     0.41006226E-01
-0.20200001E+02    -0.81613028E+00     0.16112669E+00     0.15000000E+01     0.31327412E-01     0.10000000E+01     0.89333989E-01     0.15790877E+00      85     0.41006226E-01
-0.20100000E+02    -0.81282091E+00     0.16048491E+00     0.15000000E+01     0.30569499E-01     0.10000000E+01     0.90847544E-01     0.15728404E+00      86     0.37200216E-01
-0.20000002E+02    -0.80831707E+00     0.15987466E+00     0.15000000E+01     0.29804228E-01     0.10000000E+01     0.91742784E-01     0.15667868E+00      86     0.37200216E-01
-0.19900000E+02    -0.80371827E+00     0.15928033E+00     0.15000000E+01     0.29114792E-01     0.10000000E+01     0.92461936E-01     0.15608440E+00      86     0.37200216E-01
-0.19800001E+02    -0.79880261E+00     0.15864389E+00     0.15000000E+01     0.28360479E-01     0.10000000E+01     0.93184181E-01     0.15544794E+00      86     0.37200216E-01
-0.19700001E+02    -0.79409772E+00     0.15805438E+00     0.15000000E+01     0.27662914E-01     0.10000000E+01     0.94579190E-01     0.15486115E+00      86     0.37200216E-01
-0.19600000E+02    -0.78901768E+00     0.15736330E+00     0.15000000E+01     0.26817335E-01     0.10000000E+01     0.95454641E-01     0.15416293E+00      86     0.37200216E-01
