  
       RFOIL         Version 3.00
  
 Calculated polar for: OSO_2025_WT2_T30                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =      6.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.23800001E+02    -0.98259765E+00     0.16920948E+00     0.60000000E+01     0.22696402E-01     0.99913627E+00     0.59746221E-01     0.16713063E+00      87     0.64913616E-01
-0.23700001E+02    -0.97650683E+00     0.16855495E+00     0.60000000E+01     0.21713847E-01     0.99909818E+00     0.59647460E-01     0.16646746E+00      87     0.64913616E-01
-0.23600000E+02    -0.97226745E+00     0.16772901E+00     0.60000000E+01     0.20596296E-01     0.99906027E+00     0.60321480E-01     0.16564409E+00      87     0.64913616E-01
-0.23500000E+02    -0.96890801E+00     0.16716297E+00     0.60000000E+01     0.20180259E-01     0.99906152E+00     0.60142975E-01     0.16507176E+00      87     0.64913616E-01
-0.23100000E+02    -0.95333564E+00     0.16320963E+00     0.60000000E+01     0.15601022E-01     0.99892032E+00     0.62085994E-01     0.16109627E+00      88     0.58372140E-01
-0.23000002E+02    -0.94895726E+00     0.16252886E+00     0.60000000E+01     0.14813252E-01     0.99889964E+00     0.62771790E-01     0.16041093E+00      88     0.58372140E-01
-0.22200001E+02    -0.91876751E+00     0.15560772E+00     0.60000000E+01     0.72850534E-02     0.99864095E+00     0.66997446E-01     0.15348279E+00      88     0.58372140E-01
-0.22100000E+02    -0.91276091E+00     0.15492783E+00     0.60000000E+01     0.62677655E-02     0.99859053E+00     0.67365602E-01     0.15280001E+00      88     0.58372140E-01
-0.22000000E+02    -0.90799201E+00     0.15420622E+00     0.60000000E+01     0.54864576E-02     0.99856031E+00     0.67578748E-01     0.15207352E+00      89     0.52287284E-01
-0.21900002E+02    -0.90359497E+00     0.15352723E+00     0.60000000E+01     0.47723022E-02     0.99853396E+00     0.68659395E-01     0.15139423E+00      89     0.52287284E-01
-0.21800001E+02    -0.89717454E+00     0.15269418E+00     0.60000000E+01     0.34978373E-02     0.99845612E+00     0.68765461E-01     0.15055679E+00      89     0.52287284E-01
-0.21700001E+02    -0.89501512E+00     0.15192267E+00     0.60000000E+01     0.29749149E-02     0.99845493E+00     0.69746807E-01     0.14979090E+00      89     0.52287284E-01
-0.21600000E+02    -0.89184660E+00     0.15051872E+00     0.60000000E+01     0.13643820E-02     0.99837875E+00     0.70670322E-01     0.14838383E+00      89     0.52287284E-01
-0.21500002E+02    -0.88980752E+00     0.14954402E+00     0.60000000E+01     0.79540280E-03     0.99838042E+00     0.70974708E-01     0.14740367E+00      89     0.52287284E-01
-0.21400000E+02    -0.88486087E+00     0.14871836E+00     0.60000000E+01    -0.43093949E-03     0.99830401E+00     0.71674556E-01     0.14658034E+00      89     0.52287284E-01
-0.21300001E+02    -0.87922579E+00     0.14785294E+00     0.60000000E+01    -0.15502153E-02     0.99822843E+00     0.72421968E-01     0.14571650E+00      89     0.52287284E-01
-0.21200001E+02    -0.87554199E+00     0.14725043E+00     0.60000000E+01    -0.20817760E-02     0.99822152E+00     0.73202275E-01     0.14511587E+00      89     0.52287284E-01
-0.21100002E+02    -0.87013149E+00     0.14651327E+00     0.60000000E+01    -0.28830525E-02     0.99817991E+00     0.73524058E-01     0.14437604E+00      89     0.52287284E-01
-0.21000000E+02    -0.86437964E+00     0.14581604E+00     0.60000000E+01    -0.38525262E-02     0.99811769E+00     0.73885866E-01     0.14367598E+00      89     0.52287284E-01
-0.20900000E+02    -0.85982639E+00     0.14498642E+00     0.60000000E+01    -0.46611489E-02     0.99807656E+00     0.74897215E-01     0.14284603E+00      89     0.52287284E-01
-0.20800001E+02    -0.85269684E+00     0.14404260E+00     0.60000000E+01    -0.61700358E-02     0.99794930E+00     0.75061619E-01     0.14189483E+00      90     0.46679072E-01
-0.20700003E+02    -0.85191399E+00     0.14268856E+00     0.60000000E+01    -0.71363216E-02     0.99792707E+00     0.76053143E-01     0.14053439E+00      90     0.46679072E-01
-0.20600000E+02    -0.84924245E+00     0.14167695E+00     0.60000000E+01    -0.79861740E-02     0.99789000E+00     0.77008799E-01     0.13952845E+00      90     0.46679072E-01
-0.20500000E+02    -0.84337485E+00     0.14071506E+00     0.60000000E+01    -0.93737813E-02     0.99776530E+00     0.77963546E-01     0.13857126E+00      90     0.46679072E-01
-0.20400002E+02    -0.83723050E+00     0.14002030E+00     0.60000000E+01    -0.10234677E-01     0.99770015E+00     0.78189358E-01     0.13787292E+00      90     0.46679072E-01
-0.20300001E+02    -0.83368498E+00     0.13933794E+00     0.60000000E+01    -0.10737950E-01     0.99769181E+00     0.78897037E-01     0.13719361E+00      90     0.46679072E-01
-0.20200001E+02    -0.82726449E+00     0.13852127E+00     0.60000000E+01    -0.12035613E-01     0.99756324E+00     0.80089249E-01     0.13637932E+00      90     0.46679072E-01
-0.20000002E+02    -0.81475699E+00     0.13676876E+00     0.60000000E+01    -0.14323865E-01     0.99733609E+00     0.81551500E-01     0.13462140E+00      90     0.46679072E-01
-0.19900000E+02    -0.81082791E+00     0.13575716E+00     0.60000000E+01    -0.15331968E-01     0.99725622E+00     0.82276776E-01     0.13360915E+00      90     0.46679072E-01
-0.19700001E+02    -0.80439460E+00     0.13342072E+00     0.60000000E+01    -0.17667798E-01     0.99705034E+00     0.84493786E-01     0.13127522E+00      91     0.41550286E-01
-0.19600000E+02    -0.79826367E+00     0.13262057E+00     0.60000000E+01    -0.18708717E-01     0.99692369E+00     0.85023962E-01     0.13047507E+00      91     0.41550286E-01
-0.19500000E+02    -0.79305714E+00     0.13172060E+00     0.60000000E+01    -0.19753629E-01     0.99680430E+00     0.86385645E-01     0.12957974E+00      91     0.41550286E-01
-0.19400002E+02    -0.78406525E+00     0.13078196E+00     0.60000000E+01    -0.21447998E-01     0.99649024E+00     0.86708091E-01     0.12863697E+00      91     0.41550286E-01
-0.19300001E+02    -0.77779943E+00     0.12991562E+00     0.60000000E+01    -0.22567499E-01     0.99632281E+00     0.87835617E-01     0.12777026E+00      91     0.41550286E-01
-0.19200001E+02    -0.77403361E+00     0.12900080E+00     0.60000000E+01    -0.23436023E-01     0.99622720E+00     0.89448549E-01     0.12686349E+00      91     0.41550286E-01
-0.19100000E+02    -0.76705956E+00     0.12777688E+00     0.60000000E+01    -0.25259532E-01     0.99587196E+00     0.90219818E-01     0.12563708E+00      91     0.41550286E-01
-0.18900002E+02    -0.75691944E+00     0.12535124E+00     0.60000000E+01    -0.28103672E-01     0.99539411E+00     0.91801137E-01     0.12320460E+00      91     0.41550286E-01
-0.18800001E+02    -0.75178200E+00     0.12434189E+00     0.60000000E+01    -0.29438751E-01     0.99510050E+00     0.94195977E-01     0.12220583E+00      91     0.41550286E-01
-0.18700001E+02    -0.74587387E+00     0.12360178E+00     0.60000000E+01    -0.30156001E-01     0.99276394E+00     0.94624475E-01     0.12146203E+00      92     0.36888096E-01
-0.18600000E+02    -0.74183267E+00     0.12292032E+00     0.60000000E+01    -0.30621039E-01     0.99259973E+00     0.95792785E-01     0.12078398E+00      92     0.36888096E-01
-0.18500002E+02    -0.73803842E+00     0.12209488E+00     0.60000000E+01    -0.31264894E-01     0.98961258E+00     0.97064137E-01     0.11996403E+00      92     0.36888096E-01
-0.18300001E+02    -0.73137140E+00     0.12025076E+00     0.60000000E+01    -0.32113828E-01     0.66094714E+00     0.99359795E-01     0.11694017E+00      92     0.36888096E-01
-0.18200001E+02    -0.73073190E+00     0.11884954E+00     0.60000000E+01    -0.32968380E-01     0.66117692E+00     0.10110753E+00     0.11553731E+00      92     0.36888096E-01
-0.18100002E+02    -0.72645181E+00     0.11817025E+00     0.60000000E+01    -0.33452943E-01     0.63388461E+00     0.10226772E+00     0.11477125E+00      92     0.36888096E-01
-0.18000000E+02    -0.72149622E+00     0.11754619E+00     0.60000000E+01    -0.33922914E-01     0.63211513E+00     0.10269898E+00     0.11414047E+00      92     0.36888096E-01
-0.17900000E+02    -0.71971518E+00     0.11665034E+00     0.60000000E+01    -0.34513332E-01     0.62250239E+00     0.10525930E+00     0.11323013E+00      92     0.36888096E-01
-0.17800001E+02    -0.71625566E+00     0.11586744E+00     0.60000000E+01    -0.35062771E-01     0.61312562E+00     0.10671558E+00     0.11242882E+00      92     0.36888096E-01
-0.17700001E+02    -0.71160269E+00     0.11519319E+00     0.60000000E+01    -0.35555713E-01     0.60472566E+00     0.10738537E+00     0.11172528E+00      92     0.36888096E-01
-0.17600000E+02    -0.70765150E+00     0.11441847E+00     0.60000000E+01    -0.36113158E-01     0.59817100E+00     0.10859979E+00     0.11093228E+00      92     0.36888096E-01
-0.17500000E+02    -0.70966142E+00     0.11276628E+00     0.60000000E+01    -0.36970176E-01     0.58747512E+00     0.11158150E+00     0.10924818E+00      93     0.32668442E-01
-0.17400002E+02    -0.70656681E+00     0.11194901E+00     0.60000000E+01    -0.37493423E-01     0.58138877E+00     0.11305278E+00     0.10841776E+00      93     0.32668442E-01
-0.17300001E+02    -0.70326543E+00     0.11114798E+00     0.60000000E+01    -0.38034718E-01     0.57707125E+00     0.11461785E+00     0.10760989E+00      93     0.32668442E-01
-0.17200001E+02    -0.69961882E+00     0.11038779E+00     0.60000000E+01    -0.38525496E-01     0.57265133E+00     0.11632491E+00     0.10684387E+00      93     0.32668442E-01
-0.17100000E+02    -0.69525182E+00     0.10969508E+00     0.60000000E+01    -0.39016426E-01     0.56814659E+00     0.11776900E+00     0.10613826E+00      93     0.32668442E-01
-0.17000002E+02    -0.69581228E+00     0.10852438E+00     0.60000000E+01    -0.39617952E-01     0.56348807E+00     0.12155651E+00     0.10497443E+00      93     0.32668442E-01
-0.16900000E+02    -0.69389844E+00     0.10735849E+00     0.60000000E+01    -0.40286906E-01     0.55982286E+00     0.12235796E+00     0.10379205E+00      93     0.32668442E-01
-0.16800001E+02    -0.69256443E+00     0.10622402E+00     0.60000000E+01    -0.40922768E-01     0.55672568E+00     0.12449840E+00     0.10265172E+00      93     0.32668442E-01
-0.16700001E+02    -0.69173259E+00     0.10520169E+00     0.60000000E+01    -0.41442513E-01     0.55324680E+00     0.12810187E+00     0.10163571E+00      93     0.32668442E-01
-0.16600000E+02    -0.68714088E+00     0.10452765E+00     0.60000000E+01    -0.41907497E-01     0.54975921E+00     0.12888652E+00     0.10095053E+00      93     0.32668442E-01
-0.16500000E+02    -0.68700016E+00     0.10344909E+00     0.60000000E+01    -0.42443432E-01     0.54450983E+00     0.13306564E+00     0.99879287E-01      93     0.32668442E-01
-0.16300001E+02    -0.68876970E+00     0.10067045E+00     0.60000000E+01    -0.43801881E-01     0.53944159E+00     0.13846558E+00     0.97096384E-01      94     0.28860003E-01
-0.16200001E+02    -0.68677884E+00     0.99736147E-01     0.60000000E+01    -0.44276223E-01     0.53631240E+00     0.14143111E+00     0.96160941E-01      94     0.28860003E-01
-0.16100000E+02    -0.68563807E+00     0.98755978E-01     0.60000000E+01    -0.44769511E-01     0.53405988E+00     0.14466022E+00     0.95193475E-01      94     0.28860003E-01
-0.16000002E+02    -0.68532676E+00     0.97680978E-01     0.60000000E+01    -0.45261014E-01     0.53168923E+00     0.14807534E+00     0.94128951E-01      94     0.28860003E-01
